order_id,order_name,created_at,created_at_melbourne,created_date_melbourne,processed_at,processed_at_melbourne,source_name,attribution_handle,app_id,app_name,financial_status,fulfillment_status,cancelled_at,cancel_reason,test,edited,fully_paid,payment_gateway_names,presentment_currency,shipping_country_code,line_item_count,current_total_amount,total_refunded_amount,found_in_ga4_purchase_events,found_in_ga4_purchase_items,classification
6611826638987,STE138381,2026-07-03T10:41:45Z,2026-07-03T20:41:45+10:00,2026-07-03,2026-07-03T10:41:43Z,2026-07-03T20:41:43+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,101.0,0.0,True,True,complete_ga4_purchase
6611955712139,STE138382,2026-07-03T12:47:06Z,2026-07-03T22:47:06+10:00,2026-07-03,2026-07-03T12:47:01Z,2026-07-03T22:47:01+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,243.1,0.0,True,True,complete_ga4_purchase
6612489994379,STE138383,2026-07-03T17:52:08Z,2026-07-04T03:52:08+10:00,2026-07-04,2026-07-03T17:52:03Z,2026-07-04T03:52:03+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,NZD,NZ,1,167.2,0.0,True,True,complete_ga4_purchase
6612932067467,STE138384,2026-07-03T23:00:49Z,2026-07-04T09:00:49+10:00,2026-07-04,2026-07-03T23:00:47Z,2026-07-04T09:00:47+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,2,210.0,0.0,True,True,complete_ga4_purchase
6613035810955,STE138385,2026-07-04T00:42:47Z,2026-07-04T10:42:47+10:00,2026-07-04,2026-07-04T00:42:40Z,2026-07-04T10:42:40+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,243.1,0.0,True,True,complete_ga4_purchase
6613169733771,STE138386,2026-07-04T03:02:46Z,2026-07-04T13:02:46+10:00,2026-07-04,2026-07-04T03:02:41Z,2026-07-04T13:02:41+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,79.0,0.0,True,True,complete_ga4_purchase
6613183299723,STE138387,2026-07-04T03:16:58Z,2026-07-04T13:16:58+10:00,2026-07-04,2026-07-04T03:16:54Z,2026-07-04T13:16:54+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,128.0,0.0,True,True,complete_ga4_purchase
6613302050955,STE138388,2026-07-04T04:45:39Z,2026-07-04T14:45:39+10:00,2026-07-04,2026-07-04T04:45:35Z,2026-07-04T14:45:35+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,79.0,0.0,True,True,complete_ga4_purchase
6613306081419,STE138389,2026-07-04T04:50:03Z,2026-07-04T14:50:03+10:00,2026-07-04,2026-07-04T04:49:59Z,2026-07-04T14:49:59+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,317.0,0.0,True,True,complete_ga4_purchase
6613307490443,STE138390,2026-07-04T04:51:37Z,2026-07-04T14:51:37+10:00,2026-07-04,2026-07-04T04:51:36Z,2026-07-04T14:51:36+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,gift_card,AUD,AU,1,10.0,0.0,True,True,complete_ga4_purchase
6613438038155,STE138391,2026-07-04T05:49:03Z,2026-07-04T15:49:03+10:00,2026-07-04,2026-07-04T05:49:01Z,2026-07-04T15:49:01+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,2,188.0,0.0,True,True,complete_ga4_purchase
6613468971147,STE138392,2026-07-04T06:25:54Z,2026-07-04T16:25:54+10:00,2026-07-04,2026-07-04T06:25:50Z,2026-07-04T16:25:50+10:00,3890849,shop-72,gid://shopify/App/3890849,Shop,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,79.0,0.0,False,False,absent_from_ga4
6613517303947,STE138393,2026-07-04T07:15:11Z,2026-07-04T17:15:11+10:00,2026-07-04,2026-07-04T07:15:06Z,2026-07-04T17:15:06+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,99.0,0.0,False,False,absent_from_ga4
6613657419915,STE138394,2026-07-04T09:56:53Z,2026-07-04T19:56:53+10:00,2026-07-04,2026-07-04T09:56:52Z,2026-07-04T19:56:52+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,2,268.0,0.0,True,True,complete_ga4_purchase
6613663711371,STE138395,2026-07-04T10:05:22Z,2026-07-04T20:05:22+10:00,2026-07-04,2026-07-04T10:05:21Z,2026-07-04T20:05:21+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,99.0,0.0,True,True,complete_ga4_purchase
6613730132107,STE138396,2026-07-04T11:20:46Z,2026-07-04T21:20:46+10:00,2026-07-04,2026-07-04T11:20:41Z,2026-07-04T21:20:41+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,245.1,0.0,True,True,complete_ga4_purchase
6613807923339,STE138397,2026-07-04T12:28:33Z,2026-07-04T22:28:33+10:00,2026-07-04,2026-07-04T12:28:28Z,2026-07-04T22:28:28+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,317.0,0.0,True,True,complete_ga4_purchase
6614751608971,STE138398,2026-07-04T22:43:58Z,2026-07-05T08:43:58+10:00,2026-07-05,2026-07-04T22:43:53Z,2026-07-05T08:43:53+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,181.0,0.0,True,True,complete_ga4_purchase
6614888513675,STE138399,2026-07-05T00:49:26Z,2026-07-05T10:49:26+10:00,2026-07-05,2026-07-05T00:49:21Z,2026-07-05T10:49:21+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,NZD,NZ,1,167.19,0.0,True,True,complete_ga4_purchase
6614928982155,STE138400,2026-07-05T01:34:19Z,2026-07-05T11:34:19+10:00,2026-07-05,2026-07-05T01:34:16Z,2026-07-05T11:34:16+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,287.0,0.0,True,True,complete_ga4_purchase
6614934749323,STE138401,2026-07-05T01:40:16Z,2026-07-05T11:40:16+10:00,2026-07-05,2026-07-05T01:40:13Z,2026-07-05T11:40:13+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,USD,US,1,363.09,0.0,True,True,complete_ga4_purchase
6614935994507,STE138402,2026-07-05T01:41:18Z,2026-07-05T11:41:18+10:00,2026-07-05,2026-07-05T01:41:13Z,2026-07-05T11:41:13+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,260.0,0.0,True,True,complete_ga4_purchase
6614944186507,STE138403,2026-07-05T01:50:01Z,2026-07-05T11:50:01+10:00,2026-07-05,2026-07-05T01:49:57Z,2026-07-05T11:49:57+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,271.0,0.0,True,True,complete_ga4_purchase
6614977577099,STE138404,2026-07-05T02:27:38Z,2026-07-05T12:27:38+10:00,2026-07-05,2026-07-05T02:27:34Z,2026-07-05T12:27:34+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,159.0,0.0,True,True,complete_ga4_purchase
6614989897867,STE138405,2026-07-05T02:40:53Z,2026-07-05T12:40:53+10:00,2026-07-05,2026-07-05T02:40:49Z,2026-07-05T12:40:49+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,169.0,0.0,True,True,complete_ga4_purchase
6615001137291,STE138406,2026-07-05T02:52:00Z,2026-07-05T12:52:00+10:00,2026-07-05,2026-07-05T02:51:56Z,2026-07-05T12:51:56+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,188.0,0.0,False,False,absent_from_ga4
6615076995211,STE138407,2026-07-05T04:12:10Z,2026-07-05T14:12:10+10:00,2026-07-05,2026-07-05T04:12:09Z,2026-07-05T14:12:09+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,PARTIALLY_FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,2,178.0,0.0,True,True,complete_ga4_purchase
6615254302859,STE138408,2026-07-05T05:43:00Z,2026-07-05T15:43:00+10:00,2026-07-05,2026-07-05T05:42:59Z,2026-07-05T15:42:59+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,211.0,0.0,True,True,complete_ga4_purchase
6615320985739,STE138409,2026-07-05T07:07:05Z,2026-07-05T17:07:05+10:00,2026-07-05,2026-07-05T07:07:03Z,2026-07-05T17:07:03+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,2,240.0,0.0,True,True,complete_ga4_purchase
6615347855499,STE138410,2026-07-05T07:27:33Z,2026-07-05T17:27:33+10:00,2026-07-05,2026-07-05T07:27:29Z,2026-07-05T17:27:29+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,169.0,0.0,True,True,complete_ga4_purchase
6615427973259,STE138411,2026-07-05T08:47:25Z,2026-07-05T18:47:25+10:00,2026-07-05,2026-07-05T08:47:21Z,2026-07-05T18:47:21+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,229.0,0.0,True,True,complete_ga4_purchase
6615443538059,STE138412,2026-07-05T09:08:19Z,2026-07-05T19:08:19+10:00,2026-07-05,2026-07-05T09:08:15Z,2026-07-05T19:08:15+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,253.2,0.0,True,True,complete_ga4_purchase
6615454253195,STE138413,2026-07-05T09:22:01Z,2026-07-05T19:22:01+10:00,2026-07-05,2026-07-05T09:22:00Z,2026-07-05T19:22:00+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,191.1,0.0,True,True,complete_ga4_purchase
6615479877771,STE138414,2026-07-05T09:56:53Z,2026-07-05T19:56:53+10:00,2026-07-05,2026-07-05T09:56:49Z,2026-07-05T19:56:49+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,79.0,0.0,True,True,complete_ga4_purchase
6615491870859,STE138415,2026-07-05T10:13:16Z,2026-07-05T20:13:16+10:00,2026-07-05,2026-07-05T10:13:12Z,2026-07-05T20:13:12+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,179.0,0.0,True,True,complete_ga4_purchase
6615536599179,STE138416,2026-07-05T11:08:28Z,2026-07-05T21:08:28+10:00,2026-07-05,2026-07-05T11:08:26Z,2026-07-05T21:08:26+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,89.0,0.0,True,True,complete_ga4_purchase
6615536664715,STE138417,2026-07-05T11:08:46Z,2026-07-05T21:08:46+10:00,2026-07-05,2026-07-05T11:08:41Z,2026-07-05T21:08:41+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,231.0,0.0,False,False,absent_from_ga4
6615574118539,STE138418,2026-07-05T11:50:21Z,2026-07-05T21:50:21+10:00,2026-07-05,2026-07-05T11:50:17Z,2026-07-05T21:50:17+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,209.0,0.0,True,True,complete_ga4_purchase
6615596269707,STE138419,2026-07-05T12:11:53Z,2026-07-05T22:11:53+10:00,2026-07-05,2026-07-05T12:11:49Z,2026-07-05T22:11:49+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,79.0,0.0,True,True,complete_ga4_purchase
6615616782475,STE138420,2026-07-05T12:29:39Z,2026-07-05T22:29:39+10:00,2026-07-05,2026-07-05T12:29:35Z,2026-07-05T22:29:35+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,466.2,0.0,True,True,complete_ga4_purchase
6615618322571,STE138421,2026-07-05T12:30:52Z,2026-07-05T22:30:52+10:00,2026-07-05,2026-07-05T12:30:48Z,2026-07-05T22:30:48+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,81.0,0.0,True,True,complete_ga4_purchase
6615635493003,STE138422,2026-07-05T12:46:30Z,2026-07-05T22:46:30+10:00,2026-07-05,2026-07-05T12:46:28Z,2026-07-05T22:46:28+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,2,412.2,0.0,True,True,complete_ga4_purchase
6615656562827,STE138423,2026-07-05T13:03:24Z,2026-07-05T23:03:24+10:00,2026-07-05,2026-07-05T13:03:21Z,2026-07-05T23:03:21+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,2,218.0,0.0,True,True,complete_ga4_purchase
6615719280779,STE138424,2026-07-05T13:40:17Z,2026-07-05T23:40:17+10:00,2026-07-05,2026-07-05T13:40:16Z,2026-07-05T23:40:16+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,159.0,0.0,True,True,complete_ga4_purchase
6615803232395,STE138425,2026-07-05T14:32:39Z,2026-07-06T00:32:39+10:00,2026-07-06,2026-07-05T14:32:35Z,2026-07-06T00:32:35+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,317.0,0.0,True,True,complete_ga4_purchase
6616430149771,STE138426,2026-07-05T21:10:00Z,2026-07-06T07:10:00+10:00,2026-07-06,2026-07-05T21:09:56Z,2026-07-06T07:09:56+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,59.2,0.0,False,False,absent_from_ga4
6616448761995,STE138427,2026-07-05T21:23:41Z,2026-07-06T07:23:41+10:00,2026-07-06,2026-07-05T21:23:35Z,2026-07-06T07:23:35+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,59.2,0.0,False,False,absent_from_ga4
6616450760843,STE138428,2026-07-05T21:25:12Z,2026-07-06T07:25:12+10:00,2026-07-06,2026-07-05T21:25:07Z,2026-07-06T07:25:07+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,145.2,0.0,True,True,complete_ga4_purchase
6616454856843,STE138429,2026-07-05T21:28:12Z,2026-07-06T07:28:12+10:00,2026-07-06,2026-07-05T21:28:08Z,2026-07-06T07:28:08+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,81.2,0.0,True,True,complete_ga4_purchase
6616457642123,STE138430,2026-07-05T21:29:59Z,2026-07-06T07:29:59+10:00,2026-07-06,2026-07-05T21:29:54Z,2026-07-06T07:29:54+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,83.2,0.0,True,True,complete_ga4_purchase
6616464359563,STE138431,2026-07-05T21:35:00Z,2026-07-06T07:35:00+10:00,2026-07-06,2026-07-05T21:34:55Z,2026-07-06T07:34:55+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,89.2,0.0,True,True,complete_ga4_purchase
6616470388875,STE138432,2026-07-05T21:39:58Z,2026-07-06T07:39:58+10:00,2026-07-06,2026-07-05T21:39:54Z,2026-07-06T07:39:54+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,139.0,0.0,True,True,complete_ga4_purchase
6616479301771,STE138433,2026-07-05T21:48:07Z,2026-07-06T07:48:07+10:00,2026-07-06,2026-07-05T21:48:06Z,2026-07-06T07:48:06+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,81.2,0.0,True,True,complete_ga4_purchase
6616490311819,STE138434,2026-07-05T21:59:37Z,2026-07-06T07:59:37+10:00,2026-07-06,2026-07-05T21:59:34Z,2026-07-06T07:59:34+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,159.6,0.0,True,True,complete_ga4_purchase
6616503484555,STE138435,2026-07-05T22:11:17Z,2026-07-06T08:11:17+10:00,2026-07-06,2026-07-05T22:11:15Z,2026-07-06T08:11:15+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,81.2,0.0,False,False,absent_from_ga4
6616503517323,STE138436,2026-07-05T22:11:17Z,2026-07-06T08:11:17+10:00,2026-07-06,2026-07-05T22:11:13Z,2026-07-06T08:11:13+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,357.4,0.0,True,True,complete_ga4_purchase
6616507515019,STE138437,2026-07-05T22:14:59Z,2026-07-06T08:14:59+10:00,2026-07-06,2026-07-05T22:14:56Z,2026-07-06T08:14:56+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,129.2,0.0,False,False,absent_from_ga4
6616510431371,STE138438,2026-07-05T22:18:21Z,2026-07-06T08:18:21+10:00,2026-07-06,2026-07-05T22:18:17Z,2026-07-06T08:18:17+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,113.2,0.0,True,True,complete_ga4_purchase
6616533237899,STE138439,2026-07-05T22:38:35Z,2026-07-06T08:38:35+10:00,2026-07-06,2026-07-05T22:38:34Z,2026-07-06T08:38:34+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,137.2,0.0,True,True,complete_ga4_purchase
6616535793803,STE138440,2026-07-05T22:41:15Z,2026-07-06T08:41:15+10:00,2026-07-06,2026-07-05T22:41:11Z,2026-07-06T08:41:11+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,81.2,0.0,True,True,complete_ga4_purchase
6616538382475,STE138441,2026-07-05T22:43:06Z,2026-07-06T08:43:06+10:00,2026-07-06,2026-07-05T22:43:03Z,2026-07-06T08:43:03+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,123.2,0.0,True,True,complete_ga4_purchase
6616544084107,STE138442,2026-07-05T22:48:01Z,2026-07-06T08:48:01+10:00,2026-07-06,2026-07-05T22:47:57Z,2026-07-06T08:47:57+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,137.2,0.0,True,True,complete_ga4_purchase
6616633704587,STE138443,2026-07-06T00:06:00Z,2026-07-06T10:06:00+10:00,2026-07-06,2026-07-06T00:05:59Z,2026-07-06T10:05:59+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,229.0,0.0,True,True,complete_ga4_purchase
6616634753163,STE138444,2026-07-06T00:06:54Z,2026-07-06T10:06:54+10:00,2026-07-06,2026-07-06T00:06:53Z,2026-07-06T10:06:53+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,207.1,0.0,True,True,complete_ga4_purchase
6616642420875,STE138445,2026-07-06T00:13:30Z,2026-07-06T10:13:30+10:00,2026-07-06,2026-07-06T00:13:26Z,2026-07-06T10:13:26+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,228.0,0.0,True,True,complete_ga4_purchase
6616651858059,STE138446,2026-07-06T00:22:02Z,2026-07-06T10:22:02+10:00,2026-07-06,2026-07-06T00:22:01Z,2026-07-06T10:22:01+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,229.0,0.0,False,False,absent_from_ga4
6616657297547,STE138447,2026-07-06T00:26:16Z,2026-07-06T10:26:16+10:00,2026-07-06,2026-07-06T00:26:14Z,2026-07-06T10:26:14+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,3,239.6,0.0,False,False,absent_from_ga4
6616662376587,STE138448,2026-07-06T00:30:39Z,2026-07-06T10:30:39+10:00,2026-07-06,2026-07-06T00:30:38Z,2026-07-06T10:30:38+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,89.2,0.0,True,True,complete_ga4_purchase
6616669913227,STE138449,2026-07-06T00:37:09Z,2026-07-06T10:37:09+10:00,2026-07-06,2026-07-06T00:37:05Z,2026-07-06T10:37:05+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,168.4,0.0,True,True,complete_ga4_purchase
6616670797963,STE138450,2026-07-06T00:37:56Z,2026-07-06T10:37:56+10:00,2026-07-06,2026-07-06T00:37:52Z,2026-07-06T10:37:52+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,81.2,0.0,True,True,complete_ga4_purchase
6616671289483,STE138451,2026-07-06T00:38:22Z,2026-07-06T10:38:22+10:00,2026-07-06,2026-07-06T00:38:19Z,2026-07-06T10:38:19+10:00,web,web,gid://shopify/App/580111,Online Store,REFUNDED,UNFULFILLED,2026-07-06T00:42:16Z,CUSTOMER,False,False,True,shopify_payments,AUD,AU,2,0.0,298.0,True,True,complete_ga4_purchase
6616680726667,STE138452,2026-07-06T00:45:48Z,2026-07-06T10:45:48+10:00,2026-07-06,2026-07-06T00:45:45Z,2026-07-06T10:45:45+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,113.2,0.0,True,True,complete_ga4_purchase
6616704417931,STE138453,2026-07-06T01:03:47Z,2026-07-06T11:03:47+10:00,2026-07-06,2026-07-06T01:03:43Z,2026-07-06T11:03:43+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,144.4,0.0,True,True,complete_ga4_purchase
6616725782667,STE138454,2026-07-06T01:21:58Z,2026-07-06T11:21:58+10:00,2026-07-06,2026-07-06T01:21:55Z,2026-07-06T11:21:55+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,405.6,0.0,True,True,complete_ga4_purchase
6616730370187,STE138455,2026-07-06T01:26:13Z,2026-07-06T11:26:13+10:00,2026-07-06,2026-07-06T01:26:09Z,2026-07-06T11:26:09+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,137.2,0.0,False,False,absent_from_ga4
6616731713675,STE138456,2026-07-06T01:27:24Z,2026-07-06T11:27:24+10:00,2026-07-06,2026-07-06T01:27:21Z,2026-07-06T11:27:21+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,97.2,0.0,True,True,complete_ga4_purchase
6616732696715,STE138457,2026-07-06T01:28:26Z,2026-07-06T11:28:26+10:00,2026-07-06,2026-07-06T01:28:21Z,2026-07-06T11:28:21+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,NZD,NZ,2,191.53,0.0,True,True,complete_ga4_purchase
6616733286539,STE138458,2026-07-06T01:28:54Z,2026-07-06T11:28:54+10:00,2026-07-06,2026-07-06T01:28:50Z,2026-07-06T11:28:50+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,145.2,0.0,True,True,complete_ga4_purchase
6616739315851,STE138459,2026-07-06T01:33:57Z,2026-07-06T11:33:57+10:00,2026-07-06,2026-07-06T01:33:54Z,2026-07-06T11:33:54+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,73.2,0.0,True,True,complete_ga4_purchase
6616766775435,STE138460,2026-07-06T01:59:03Z,2026-07-06T11:59:03+10:00,2026-07-06,2026-07-06T01:58:59Z,2026-07-06T11:58:59+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,65.2,0.0,False,False,absent_from_ga4
6616767856779,STE138461,2026-07-06T02:00:18Z,2026-07-06T12:00:18+10:00,2026-07-06,2026-07-06T02:00:17Z,2026-07-06T12:00:17+10:00,web,web,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,,,False,True,True,Airwallex Afterpay,AUD,AU,2,211.95,156.05,True,True,complete_ga4_purchase
6616825561227,STE138462,2026-07-06T02:49:19Z,2026-07-06T12:49:19+10:00,2026-07-06,2026-07-06T02:49:18Z,2026-07-06T12:49:18+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Klarna,CAD,CA,1,261.95,0.0,True,True,complete_ga4_purchase
6616842043531,STE138463,2026-07-06T03:03:57Z,2026-07-06T13:03:57+10:00,2026-07-06,2026-07-06T03:03:56Z,2026-07-06T13:03:56+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,2,248.4,0.0,True,True,complete_ga4_purchase
6616852037771,STE138464,2026-07-06T03:14:34Z,2026-07-06T13:14:34+10:00,2026-07-06,2026-07-06T03:14:33Z,2026-07-06T13:14:33+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,1,229.0,0.0,True,True,complete_ga4_purchase
6616866947211,STE138465,2026-07-06T03:27:40Z,2026-07-06T13:27:40+10:00,2026-07-06,2026-07-06T03:27:36Z,2026-07-06T13:27:36+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,256.2,0.0,True,True,complete_ga4_purchase
