order_id,order_name,line_item_graphql_id,name,title,variant_title,sku,quantity,current_quantity,variant_graphql_id,variant_id,product_graphql_id,product_id,product_title,original_unit_price_shop_amount,original_unit_price_shop_currency,original_unit_price_presentment_amount,original_unit_price_presentment_currency,discounted_total_shop_amount,discounted_total_shop_currency,discounted_total_presentment_amount,discounted_total_presentment_currency
6606500200587,STE138301,gid://shopify/LineItem/16033782268043,Lola Blouse - Antoine Blue - M,Lola Blouse - Antoine Blue,M,STC442-M,1,1,gid://shopify/ProductVariant/43691656249483,43691656249483,gid://shopify/Product/7865910296715,7865910296715,Lola Blouse - Antoine Blue,59.0,AUD,59.0,AUD,59.0,AUD,59.0,AUD
6606500200587,STE138301,gid://shopify/LineItem/16033782300811,Evelyn Jacket - Bordeaux Check - M,Evelyn Jacket - Bordeaux Check,M,STC680-M,1,1,gid://shopify/ProductVariant/46038368190603,46038368190603,gid://shopify/Product/8095281086603,8095281086603,Evelyn Jacket - Bordeaux Check,199.0,AUD,199.0,AUD,199.0,AUD,199.0,AUD
6606500200587,STE138301,gid://shopify/LineItem/16033782333579,Alva Skirt - Navy - M,Alva Skirt - Navy,M,STC106N-M,1,1,gid://shopify/ProductVariant/42866117509259,42866117509259,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6606579007627,STE138302,gid://shopify/LineItem/16033942962315,Livia Pant - Lapis Stripe - XS,Livia Pant - Lapis Stripe,XS,STC683-XS,1,1,gid://shopify/ProductVariant/45887960383627,45887960383627,gid://shopify/Product/8087227334795,8087227334795,Livia Pant - Lapis Stripe,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6606843019403,STE138303,gid://shopify/LineItem/16034517418123,Luella Mini Dress - Bluebell - XXL,Luella Mini Dress - Bluebell,XXL,STC776-XXL,1,1,gid://shopify/ProductVariant/46037255651467,46037255651467,gid://shopify/Product/8095257985163,8095257985163,Luella Mini Dress - Bluebell,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6606843019403,STE138303,gid://shopify/LineItem/16034517450891,Zelie Jacket - Navy Polka - XL,Zelie Jacket - Navy Polka,XL,STC238-XL,1,1,gid://shopify/ProductVariant/43292428992651,43292428992651,gid://shopify/Product/7718644809867,7718644809867,Zelie Jacket - Navy Polka,199.0,AUD,199.0,AUD,199.0,AUD,199.0,AUD
6606969307275,STE138304,gid://shopify/LineItem/16034799845515,Remi Blouse - Chalk - M,Remi Blouse - Chalk,M,STC379-M,1,1,gid://shopify/ProductVariant/43691659690123,43691659690123,gid://shopify/Product/7865910984843,7865910984843,Remi Blouse - Chalk,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6606969307275,STE138304,gid://shopify/LineItem/16034799878283,Livia Pant - Ikaria Stripe - M,Livia Pant - Ikaria Stripe,M,STC506-M,1,1,gid://shopify/ProductVariant/45024014860427,45024014860427,gid://shopify/Product/8028920447115,8028920447115,Livia Pant - Ikaria Stripe,129.0,AUD,129.0,AUD,129.0,AUD,129.0,AUD
6607094251659,STE138305,gid://shopify/LineItem/16035068674187,Alva Skirt - Navy - L,Alva Skirt - Navy,L,STC106N-L,1,1,gid://shopify/ProductVariant/42866117542027,42866117542027,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6607094251659,STE138305,gid://shopify/LineItem/16035068706955,Rosalia Dress - Antoine Blue - M,Rosalia Dress - Antoine Blue,M,STC441-M,1,1,gid://shopify/ProductVariant/43691656085643,43691656085643,gid://shopify/Product/7865910263947,7865910263947,Rosalia Dress - Antoine Blue,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6607102869643,STE138306,gid://shopify/LineItem/16035086467211,Alva Skirt - Navy - S,Alva Skirt - Navy,S,STC106N-S,1,1,gid://shopify/ProductVariant/42866117476491,42866117476491,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6607169028235,STE138307,gid://shopify/LineItem/16035239297163,Catia Skirt - Ivory - M,Catia Skirt - Ivory,M,STC457-M,1,1,gid://shopify/ProductVariant/44384279920779,44384279920779,gid://shopify/Product/7957185331339,7957185331339,Catia Skirt - Ivory,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6607169028235,STE138307,gid://shopify/LineItem/16035239329931,Coco Top - Ivory - M,Coco Top - Ivory,M,STC456 -M,1,1,gid://shopify/ProductVariant/44384279756939,44384279756939,gid://shopify/Product/7957185298571,7957185298571,Coco Top - Ivory,49.0,AUD,49.0,AUD,49.0,AUD,49.0,AUD
6607169028235,STE138307,gid://shopify/LineItem/16035239362699,Catia Skirt - Rainbow Check - S,Catia Skirt - Rainbow Check,S,STC472-S,1,1,gid://shopify/ProductVariant/44384282378379,44384282378379,gid://shopify/Product/7957185822859,7957185822859,Catia Skirt - Rainbow Check,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6607169028235,STE138307,gid://shopify/LineItem/16035239395467,Coco Top - Rainbow Check - S,Coco Top - Rainbow Check,S,STC471-S,1,1,gid://shopify/ProductVariant/44384282214539,44384282214539,gid://shopify/Product/7957185790091,7957185790091,Coco Top - Rainbow Check,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6607169028235,STE138307,gid://shopify/LineItem/16035239428235,Coco Top - Gelato Stripe - S,Coco Top - Gelato Stripe,S,STC881-S,1,1,gid://shopify/ProductVariant/46037232844939,46037232844939,gid://shopify/Product/8095252971659,8095252971659,Coco Top - Gelato Stripe,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6607169028235,STE138307,gid://shopify/LineItem/16035239461003,Eloise Skirt - Gelato stripe - S,Eloise Skirt - Gelato stripe,S,STC882-S,1,1,gid://shopify/ProductVariant/46037233139851,46037233139851,gid://shopify/Product/8095253135499,8095253135499,Eloise Skirt - Gelato stripe,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6607180005515,STE138308,gid://shopify/LineItem/16035264757899,Livia Pant - Siesta Stripe - S,Livia Pant - Siesta Stripe,S,STC420-S,1,1,gid://shopify/ProductVariant/43691655233675,43691655233675,gid://shopify/Product/7865910100107,7865910100107,Livia Pant - Siesta Stripe,109.0,AUD,109.0,AUD,109.0,AUD,109.0,AUD
6607180005515,STE138308,gid://shopify/LineItem/16035264790667,Emilia Top - Siesta Stripe - S,Emilia Top - Siesta Stripe,S,STC421-S,1,1,gid://shopify/ProductVariant/43691655397515,43691655397515,gid://shopify/Product/7865910132875,7865910132875,Emilia Top - Siesta Stripe,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6607315861643,STE138309,gid://shopify/LineItem/16035552034955,Georgie Dress - Red & White Gingham - XS,Georgie Dress - Red & White Gingham,XS,STC360-XS,1,1,gid://shopify/ProductVariant/43599948611723,43599948611723,gid://shopify/Product/7841971634315,7841971634315,Georgie Dress - Red & White Gingham,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6607315861643,STE138309,gid://shopify/LineItem/16035552067723,Alva Skirt - Navy - S,Alva Skirt - Navy,S,STC106N-S,1,1,gid://shopify/ProductVariant/42866117476491,42866117476491,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6607327559819,STE138310,gid://shopify/LineItem/16035576709259,Hanne Coat - Citron Check - M,Hanne Coat - Citron Check,M,STC675-M,1,1,gid://shopify/ProductVariant/45560627331211,45560627331211,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6607458533515,STE138311,gid://shopify/LineItem/16035852910731,Gabrielle Dress  - Chene Stripe - XS,Gabrielle Dress  - Chene Stripe,XS,STC200-XS,1,1,gid://shopify/ProductVariant/43292154298507,43292154298507,gid://shopify/Product/7718626263179,7718626263179,Gabrielle Dress  - Chene Stripe,219.0,AUD,219.0,AUD,219.0,AUD,219.0,AUD
6607471575179,STE138312,gid://shopify/LineItem/16035878731915,Alva Skirt - Navy - M,Alva Skirt - Navy,M,STC106N-M,1,1,gid://shopify/ProductVariant/42866117509259,42866117509259,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6607509848203,STE138313,gid://shopify/LineItem/16035967697035,Clementine Jacket - Plaid - M,Clementine Jacket - Plaid,M,STC783-M,1,1,gid://shopify/ProductVariant/46037223964811,46037223964811,gid://shopify/Product/8095251234955,8095251234955,Clementine Jacket - Plaid,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6607743811723,STE138314,gid://shopify/LineItem/16036336468107,Lyra Mini Dress  - Aegan Stripe - L,Lyra Mini Dress  - Aegan Stripe,L,STC511-L,1,1,gid://shopify/ProductVariant/45024021217419,45024021217419,gid://shopify/Product/8028922937483,8028922937483,Lyra Mini Dress  - Aegan Stripe,119.0,AUD,119.0,AUD,119.0,AUD,119.0,AUD
6607783166091,STE138315,gid://shopify/LineItem/16036391780491,Hanne Coat - Citron Check - M,Hanne Coat - Citron Check,M,STC675-M,1,1,gid://shopify/ProductVariant/45560627331211,45560627331211,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6607790899339,STE138316,gid://shopify/LineItem/16036403773579,Luella Mini Dress - Bluebell - S,Luella Mini Dress - Bluebell,S,STC776-S,1,1,gid://shopify/ProductVariant/46037255520395,46037255520395,gid://shopify/Product/8095257985163,8095257985163,Luella Mini Dress - Bluebell,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6607790899339,STE138316,gid://shopify/LineItem/16036403806347,Luella Mini Dress - Fiesta Flicker - S,Luella Mini Dress - Fiesta Flicker,S,STC791-S,1,1,gid://shopify/ProductVariant/46038887301259,46038887301259,gid://shopify/Product/8095288066187,8095288066187,Luella Mini Dress - Fiesta Flicker,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6607814492299,STE138317,gid://shopify/LineItem/16036447256715,Georgie Dress - Red & White Gingham - XS,Georgie Dress - Red & White Gingham,XS,STC360-XS,1,1,gid://shopify/ProductVariant/43599948611723,43599948611723,gid://shopify/Product/7841971634315,7841971634315,Georgie Dress - Red & White Gingham,159.0,AUD,159.0,AUD,127.2,AUD,127.2,AUD
6607835463819,STE138318,gid://shopify/LineItem/16036484579467,Catia Skirt - Rainbow Check - M,Catia Skirt - Rainbow Check,M,STC472-M,1,1,gid://shopify/ProductVariant/44384282411147,44384282411147,gid://shopify/Product/7957185822859,7957185822859,Catia Skirt - Rainbow Check,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6607870165131,STE138319,gid://shopify/LineItem/16036539465867,Zelie Pant - Blue Polka - L,Zelie Pant - Blue Polka,L,STC781-L,1,1,gid://shopify/ProductVariant/45886905155723,45886905155723,gid://shopify/Product/8087208263819,8087208263819,Zelie Pant - Blue Polka,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6607934488715,STE138320,gid://shopify/LineItem/16036635050123,Bella Trench - Noir Gingham - M,Bella Trench - Noir Gingham,M,STC668-M,1,1,gid://shopify/ProductVariant/45889510539403,45889510539403,gid://shopify/Product/8087264034955,8087264034955,Bella Trench - Noir Gingham,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6608000254091,STE138321,gid://shopify/LineItem/16036745445515,Remi Blouse - Chalk - S,Remi Blouse - Chalk,S,STC379-S,1,1,gid://shopify/ProductVariant/43691659657355,43691659657355,gid://shopify/Product/7865910984843,7865910984843,Remi Blouse - Chalk,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6608041509003,STE138322,gid://shopify/LineItem/16036815339659,Dara Dress - Petal - M,Dara Dress - Petal,M,STC447-M,1,1,gid://shopify/ProductVariant/44384283885707,44384283885707,gid://shopify/Product/7957186117771,7957186117771,Dara Dress - Petal,79.0,AUD,79.0,AUD,79.0,AUD,79.0,AUD
6608041509003,STE138322,gid://shopify/LineItem/16036815372427,Adelina Dress - Ivory - M,Adelina Dress - Ivory,M,STC460-M,1,1,gid://shopify/ProductVariant/44384280412299,44384280412299,gid://shopify/Product/7957185429643,7957185429643,Adelina Dress - Ivory,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6608041509003,STE138322,gid://shopify/LineItem/16036815405195,Kiara Dress - Rainbow Stripe - M,Kiara Dress - Rainbow Stripe,M,STC439-M,1,1,gid://shopify/ProductVariant/44384278151307,44384278151307,gid://shopify/Product/7957185003659,7957185003659,Kiara Dress - Rainbow Stripe,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6608041509003,STE138322,gid://shopify/LineItem/16036815437963,Georgie Dress - Lemon - M,Georgie Dress - Lemon,M,STC493-M,1,1,gid://shopify/ProductVariant/43954517049483,43954517049483,gid://shopify/Product/7901687677067,7901687677067,Georgie Dress - Lemon,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6608041509003,STE138322,gid://shopify/LineItem/16036815470731,Georgie Dress - Red & White Gingham - S,Georgie Dress - Red & White Gingham,S,STC360-S,1,1,gid://shopify/ProductVariant/43599948644491,43599948644491,gid://shopify/Product/7841971634315,7841971634315,Georgie Dress - Red & White Gingham,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6608041509003,STE138322,gid://shopify/LineItem/16036815503499,Georgie Dress - Azure Stripe - M,Georgie Dress - Azure Stripe,M,STC492-M,1,1,gid://shopify/ProductVariant/43954513707147,43954513707147,gid://shopify/Product/7901687578763,7901687578763,Georgie Dress - Azure Stripe,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6608050978955,STE138323,gid://shopify/LineItem/16036832608395,Lila Shorts - Azzura - S,Lila Shorts - Azzura,S,STC311-S,1,1,gid://shopify/ProductVariant/43599943368843,43599943368843,gid://shopify/Product/7841970585739,7841970585739,Lila Shorts - Azzura,41.17,AUD,41.17,AUD,41.17,AUD,41.17,AUD
6608072474763,STE138324,gid://shopify/LineItem/16036874059915,Livia Pant - Lapis Stripe - L,Livia Pant - Lapis Stripe,L,STC683-L,1,1,gid://shopify/ProductVariant/45887960481931,45887960481931,gid://shopify/Product/8087227334795,8087227334795,Livia Pant - Lapis Stripe,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6608079945867,STE138325,gid://shopify/LineItem/16036887625867,Isadora Dress - Bluebell - XL,Isadora Dress - Bluebell,XL,STC697-XL,1,1,gid://shopify/ProductVariant/46037254799499,46037254799499,gid://shopify/Product/8095257493643,8095257493643,Isadora Dress - Bluebell,219.0,AUD,219.0,AUD,219.0,AUD,219.0,AUD
6608091873419,STE138326,gid://shopify/LineItem/16036909154443,Zelie Pant - Navy Polka - L,Zelie Pant - Navy Polka,L,STC239-L,1,1,gid://shopify/ProductVariant/43292444000395,43292444000395,gid://shopify/Product/7718647595147,7718647595147,Zelie Pant - Navy Polka,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6608091873419,STE138326,gid://shopify/LineItem/16036909187211,Zelie Jacket - Navy Polka - L,Zelie Jacket - Navy Polka,L,STC238-L,1,1,gid://shopify/ProductVariant/43292428959883,43292428959883,gid://shopify/Product/7718644809867,7718644809867,Zelie Jacket - Navy Polka,199.0,AUD,199.0,AUD,199.0,AUD,199.0,AUD
6608092725387,STE138327,gid://shopify/LineItem/16036910432395,Bella Trench - Noir Gingham - S,Bella Trench - Noir Gingham,S,STC668-S,1,1,gid://shopify/ProductVariant/45889510506635,45889510506635,gid://shopify/Product/8087264034955,8087264034955,Bella Trench - Noir Gingham,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6608093118603,STE138328,gid://shopify/LineItem/16036910956683,Alva Skirt - Navy - M,Alva Skirt - Navy,M,STC106N-M,1,1,gid://shopify/ProductVariant/42866117509259,42866117509259,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6608119922827,STE138329,gid://shopify/LineItem/16036960927883,Marisol Mini Dress - Rainbow Check - M,Marisol Mini Dress - Rainbow Check,M,STC550-M,1,0,gid://shopify/ProductVariant/44445289119883,44445289119883,gid://shopify/Product/7976632680587,7976632680587,Marisol Mini Dress - Rainbow Check,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6608119922827,STE138329,gid://shopify/LineItem/16036960960651,Marisol Mini Dress - Rainbow Check - S,Marisol Mini Dress - Rainbow Check,S,STC550-S,1,1,gid://shopify/ProductVariant/44445289087115,44445289087115,gid://shopify/Product/7976632680587,7976632680587,Marisol Mini Dress - Rainbow Check,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6608124510347,STE138330,gid://shopify/LineItem/16036969709707,Coco Top - Ivory - M,Coco Top - Ivory,M,STC456 -M,1,1,gid://shopify/ProductVariant/44384279756939,44384279756939,gid://shopify/Product/7957185298571,7957185298571,Coco Top - Ivory,49.0,AUD,49.0,AUD,49.0,AUD,49.0,AUD
6608124510347,STE138330,gid://shopify/LineItem/16036969742475,Coco Top - Rainbow Check - M,Coco Top - Rainbow Check,M,STC471-M,1,1,gid://shopify/ProductVariant/44384282247307,44384282247307,gid://shopify/Product/7957185790091,7957185790091,Coco Top - Rainbow Check,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6608148955275,STE138331,gid://shopify/LineItem/16037018140811,Myra Blouse  - White - S,Myra Blouse  - White,S,STC523-S,1,1,gid://shopify/ProductVariant/45031963328651,45031963328651,gid://shopify/Product/8031562039435,8031562039435,Myra Blouse  - White,109.0,AUD,109.0,AUD,109.0,AUD,109.0,AUD
6608148955275,STE138331,gid://shopify/LineItem/16037018173579,Celeste Blouse - Liquorice Stripe - S,Celeste Blouse - Liquorice Stripe,S,STC705-S,1,1,gid://shopify/ProductVariant/45031981056139,45031981056139,gid://shopify/Product/8031567085707,8031567085707,Celeste Blouse - Liquorice Stripe,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6608148955275,STE138331,gid://shopify/LineItem/16037018206347,Celeste Mini Skirt - Liquorice Stripe - S,Celeste Mini Skirt - Liquorice Stripe,S,STC704-S,1,1,gid://shopify/ProductVariant/45031979090059,45031979090059,gid://shopify/Product/8031566790795,8031566790795,Celeste Mini Skirt - Liquorice Stripe,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6608334782603,STE138332,gid://shopify/LineItem/16037382455435,Alexis Pant - Antique Check - XL,Alexis Pant - Antique Check,XL,STC534-XL,1,1,gid://shopify/ProductVariant/45049001771147,45049001771147,gid://shopify/Product/8034404368523,8034404368523,Alexis Pant - Antique Check,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6608380166283,STE138333,gid://shopify/LineItem/16037481644171,Georgie Dress - Lemon - L,Georgie Dress - Lemon,L,STC493-L,1,1,gid://shopify/ProductVariant/43954517082251,43954517082251,gid://shopify/Product/7901687677067,7901687677067,Georgie Dress - Lemon,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6608638247051,STE138334,gid://shopify/LineItem/16038033326219,Evelyn Jacket - Noir Gingham - S,Evelyn Jacket - Noir Gingham,S,STC786-S,1,1,gid://shopify/ProductVariant/45891880616075,45891880616075,gid://shopify/Product/8087319838859,8087319838859,Evelyn Jacket - Noir Gingham,199.0,AUD,199.0,AUD,199.0,AUD,199.0,AUD
6608697426059,STE138335,gid://shopify/LineItem/16038157123723,Isla Mini Dress - Siesta Stripe - M,Isla Mini Dress - Siesta Stripe,M,STC423-M,1,1,gid://shopify/ProductVariant/43691655757963,43691655757963,gid://shopify/Product/7865910198411,7865910198411,Isla Mini Dress - Siesta Stripe,129.0,AUD,129.0,AUD,129.0,AUD,129.0,AUD
6608853106827,STE138336,gid://shopify/LineItem/16038484115595,Georgie Dress - Azure Stripe - M,Georgie Dress - Azure Stripe,M,STC492-M,1,1,gid://shopify/ProductVariant/43954513707147,43954513707147,gid://shopify/Product/7901687578763,7901687578763,Georgie Dress - Azure Stripe,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6608871489675,STE138337,gid://shopify/LineItem/16038519996555,Myra Blouse  - White - M,Myra Blouse  - White,M,STC523-M,1,1,gid://shopify/ProductVariant/45031963361419,45031963361419,gid://shopify/Product/8031562039435,8031562039435,Myra Blouse  - White,109.0,AUD,109.0,AUD,109.0,AUD,109.0,AUD
6608875651211,STE138338,gid://shopify/LineItem/16038528024715,Livia Pant - Lapis Stripe - M,Livia Pant - Lapis Stripe,M,STC683-M,1,1,gid://shopify/ProductVariant/45887960449163,45887960449163,gid://shopify/Product/8087227334795,8087227334795,Livia Pant - Lapis Stripe,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6608875651211,STE138338,gid://shopify/LineItem/16038528057483,Elsie Top - Lapis Stripe - M,Elsie Top - Lapis Stripe,M,STC777-M,1,1,gid://shopify/ProductVariant/45888429883531,45888429883531,gid://shopify/Product/8087237722251,8087237722251,Elsie Top - Lapis Stripe,129.0,AUD,129.0,AUD,129.0,AUD,129.0,AUD
6608878764171,STE138339,gid://shopify/LineItem/16038534676619,Emilia Top - Siesta Stripe - M,Emilia Top - Siesta Stripe,M,STC421-M,1,1,gid://shopify/ProductVariant/43691655430283,43691655430283,gid://shopify/Product/7865910132875,7865910132875,Emilia Top - Siesta Stripe,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6608878764171,STE138339,gid://shopify/LineItem/16038534709387,Livia Pant - Siesta Stripe - M,Livia Pant - Siesta Stripe,M,STC420-M,1,1,gid://shopify/ProductVariant/43691655266443,43691655266443,gid://shopify/Product/7865910100107,7865910100107,Livia Pant - Siesta Stripe,109.0,AUD,109.0,AUD,109.0,AUD,109.0,AUD
6608892395659,STE138340,gid://shopify/LineItem/16038561349771,Alexis Pant - Antique Check - M,Alexis Pant - Antique Check,M,STC534-M,1,1,gid://shopify/ProductVariant/45049001705611,45049001705611,gid://shopify/Product/8034404368523,8034404368523,Alexis Pant - Antique Check,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6608892395659,STE138340,gid://shopify/LineItem/16038561382539,Cassandra Pant - Ruby Check - M,Cassandra Pant - Ruby Check,M,STC631-M,1,1,gid://shopify/ProductVariant/45031965163659,45031965163659,gid://shopify/Product/8031562563723,8031562563723,Cassandra Pant - Ruby Check,109.0,AUD,109.0,AUD,109.0,AUD,109.0,AUD
6608900685963,STE138341,gid://shopify/LineItem/16038579699851,Rosalia Dress - Antoine Blue - S,Rosalia Dress - Antoine Blue,S,STC441-S,1,1,gid://shopify/ProductVariant/43691656052875,43691656052875,gid://shopify/Product/7865910263947,7865910263947,Rosalia Dress - Antoine Blue,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6608900685963,STE138341,gid://shopify/LineItem/16038579732619,Daniela Dress - White - S,Daniela Dress - White,S,STC520-S,1,1,gid://shopify/ProductVariant/45031901724811,45031901724811,gid://shopify/Product/8031554830475,8031554830475,Daniela Dress - White,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6608917725323,STE138342,gid://shopify/LineItem/16038616006795,Adelina Dress - Ivory - S,Adelina Dress - Ivory,S,STC460-S,1,1,gid://shopify/ProductVariant/44384280379531,44384280379531,gid://shopify/Product/7957185429643,7957185429643,Adelina Dress - Ivory,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6608917725323,STE138342,gid://shopify/LineItem/16038616039563,Phoebe Dress  - Ruby Check - S,Phoebe Dress  - Ruby Check,S,STC525-S,1,1,gid://shopify/ProductVariant/45031970963595,45031970963595,gid://shopify/Product/8031564529803,8031564529803,Phoebe Dress  - Ruby Check,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6609032446091,STE138343,gid://shopify/LineItem/16038844170379,Rhea Mini Dress  - White - S,Rhea Mini Dress  - White,S,STC521-S,1,1,gid://shopify/ProductVariant/45031903920267,45031903920267,gid://shopify/Product/8031555453067,8031555453067,Rhea Mini Dress  - White,119.0,AUD,119.0,AUD,119.0,AUD,119.0,AUD
6609108500619,STE138344,gid://shopify/LineItem/16039004176523,Louise Top - Granita Stripe - S,Louise Top - Granita Stripe,S,STC366-S,1,1,gid://shopify/ProductVariant/43627272765579,43627272765579,gid://shopify/Product/7848634581131,7848634581131,Louise Top - Granita Stripe,79.0,AUD,79.0,AUD,79.0,AUD,79.0,AUD
6609108500619,STE138344,gid://shopify/LineItem/16039004209291,Manon skirt - Granita Stripe - M,Manon skirt - Granita Stripe,M,STC297-M,1,1,gid://shopify/ProductVariant/43599941271691,43599941271691,gid://shopify/Product/7841970159755,7841970159755,Manon skirt - Granita Stripe,129.0,AUD,129.0,AUD,129.0,AUD,129.0,AUD
6609113022603,STE138345,gid://shopify/LineItem/16039014793355,Evelyn Jacket - Bordeaux Check - M,Evelyn Jacket - Bordeaux Check,M,STC680-M,1,1,gid://shopify/ProductVariant/46038368190603,46038368190603,gid://shopify/Product/8095281086603,8095281086603,Evelyn Jacket - Bordeaux Check,199.0,AUD,199.0,AUD,199.0,AUD,199.0,AUD
6609166893195,STE138346,gid://shopify/LineItem/16039134167179,Hanne Coat - Citron Check - M,Hanne Coat - Citron Check,M,STC675-M,1,1,gid://shopify/ProductVariant/45560627331211,45560627331211,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6609191829643,STE138347,gid://shopify/LineItem/16039184957579,Ana Blouse - Noir - XL,Ana Blouse - Noir,XL,STC784-XL,1,1,gid://shopify/ProductVariant/45889238794379,45889238794379,gid://shopify/Product/8087258005643,8087258005643,Ana Blouse - Noir,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6609241112715,STE138348,gid://shopify/LineItem/16039286997131,Alva Skirt - Navy - XL,Alva Skirt - Navy,XL,STC106N-XL,1,1,gid://shopify/ProductVariant/42866117574795,42866117574795,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6609333649547,STE138349,gid://shopify/LineItem/16039473348747,Hanne Coat - Citron Check - S,Hanne Coat - Citron Check,S,STC675-S,1,1,gid://shopify/ProductVariant/45560627298443,45560627298443,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6609335353483,STE138350,gid://shopify/LineItem/16039477051531,Hanne Coat - Citron Check - XS,Hanne Coat - Citron Check,XS,STC675-XS,1,1,gid://shopify/ProductVariant/45560627265675,45560627265675,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6609336565899,STE138351,gid://shopify/LineItem/16039479181451,Hanne Coat - Citron Check - S,Hanne Coat - Citron Check,S,STC675-S,1,1,gid://shopify/ProductVariant/45560627298443,45560627298443,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6609337155723,STE138352,gid://shopify/LineItem/16039480557707,Rosalia Dress - Antoine Blue - L,Rosalia Dress - Antoine Blue,L,STC441-L,1,1,gid://shopify/ProductVariant/43691656118411,43691656118411,gid://shopify/Product/7865910263947,7865910263947,Rosalia Dress - Antoine Blue,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
